,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
198,2020-07-17,'000001,上证指数,3214.1287,3252.7786,3181.2745,3214.4022,3210.0986,4.0301,0.1255,359652413,486536118269.0
199,2020-07-16,'000001,上证指数,3210.0986,3373.5317,3209.7272,3356.3590000000004,3361.3044,-151.2058,-4.4984,490613123,679468340648.0
200,2020-07-15,'000001,上证指数,3361.3044,3432.4506,3345.7488,3422.0778,3414.6186,-53.3142,-1.5614,492030542,674727409786.0
201,2020-07-14,'000001,上证指数,3414.6186,3451.2224,3366.0828,3435.0237,3443.2863,-28.6677,-0.8326,543211492,707327005157.0
202,2020-07-13,'000001,上证指数,3443.2863,3458.7914,3369.0378,3379.3867,3383.3222,59.9641,1.7723,558006875,717397053099.0
203,2020-07-10,'000001,上证指数,3383.3222,3433.1085,3372.5066,3418.9347,3450.5935,-67.2713,-1.9496,556120011,703197550444.0
204,2020-07-09,'000001,上证指数,3450.5935,3456.9721,3393.6379,3403.4832,3403.4401,47.1534,1.3855,620001823,751406830395.0
205,2020-07-08,'000001,上证指数,3403.4401,3421.5312,3327.7062,3337.5518,3345.3369,58.1032,1.7368,587081685,696807634538.0
206,2020-07-07,'000001,上证指数,3345.3369,3407.0811,3336.2416,3380.9536,3332.8807,12.4562,0.3737,657840159,793638372425.0
207,2020-07-06,'000001,上证指数,3332.8807,3337.2723,3187.8393,3187.8393,3152.8126,180.0681,5.7113,643878906,724153675701.0
208,2020-07-03,'000001,上证指数,3152.8126,3152.8126,3103.9952,3103.9952,3090.5693,62.2433,2.0140000000000002,458793851,535489334735.0
209,2020-07-02,'000001,上证指数,3090.5693,3092.4432,3021.6736,3023.7189,3025.9809999999998,64.5883,2.1345,391127996,478216482346.0
210,2020-07-01,'000001,上证指数,3025.9809999999998,3026.1862,2984.9841,2991.1813,2984.6741,41.3069,1.3840000000000001,273313140,369883802297.0
211,2020-06-30,'000001,上证指数,2984.6741,2990.8253,2965.1054,2965.1054,2961.5164,23.1577,0.782,214957214,297312328414.0
212,2020-06-29,'000001,上证指数,2961.5164,2977.9122,2951.7702,2973.0757,2979.5505,-18.0341,-0.6053,220622729,293886016005.0
213,2020-06-24,'000001,上证指数,2979.5505,2982.9425,2971.2235,2972.9827,2970.6203,8.9302,0.3006,213200732,297008784132.0
214,2020-06-23,'000001,上证指数,2970.6203,2972.4025,2949.8469,2960.8875,2965.2717,5.3486,0.1804,225212208,305378770530.0
215,2020-06-22,'000001,上证指数,2965.2717,2983.4382,2959.035,2966.9008,2967.6341,-2.3624,-0.0796,267883834,346028748359.0
216,2020-06-19,'000001,上证指数,2967.6341,2973.3164,2935.8239,2938.7887,2939.3151,28.319000000000003,0.9635,264313961,319089106632.0
217,2020-06-18,'000001,上证指数,2939.3151,2942.8983,2920.1054,2929.8799,2935.873,3.4421,0.1172,258691377,289367727804.0
218,2020-06-17,'000001,上证指数,2935.873,2936.6162,2919.0353,2932.6708,2931.7493,4.1237,0.1407,234654391,278007110730.0
219,2020-06-16,'000001,上证指数,2931.7493,2931.7791,2909.1341,2912.8251,2890.0306,41.7187,1.4435,223313065,270948558455.0
220,2020-06-15,'000001,上证指数,2890.0306,2922.5364,2890.0306,2908.2767,2919.7408,-29.7102,-1.0176,243205046,293361556834.0
221,2020-06-12,'000001,上证指数,2919.7408,2930.255,2872.6165,2876.8029,2920.8968,-1.156,-0.0396,236008642,274321726179.0
222,2020-06-11,'000001,上证指数,2920.8968,2952.651,2912.1932,2939.7914,2943.7525,-22.8557,-0.7764,233722947,289023256107.0
223,2020-06-10,'000001,上证指数,2943.7525,2951.3298,2934.8428,2951.2784,2956.1116,-12.3591,-0.4181,207925969,243968496538.0
224,2020-06-09,'000001,上证指数,2956.1116,2957.1186,2932.9385,2939.5351,2937.7712,18.3404,0.6243,209048585,251414696240.0
225,2020-06-08,'000001,上证指数,2937.7712,2950.0656,2934.2103,2941.9816,2930.7993,6.9719,0.2379,231124360,274611815611.0
226,2020-06-05,'000001,上证指数,2930.7993,2930.7993,2909.1181,2923.1891,2919.2506,11.5487,0.3956,217360673,253141142478.0
227,2020-06-04,'000001,上证指数,2919.2506,2932.9677,2910.7516,2931.8376,2923.3711,-4.1205,-0.141,226605873,254345984480.0
228,2020-06-03,'000001,上证指数,2923.3711,2942.7597,2922.6612,2930.3906,2921.3979999999997,1.9731,0.0675,255663980,300447817007.0
229,2020-06-02,'000001,上证指数,2921.3979999999997,2926.3588,2909.1277,2916.3168,2915.4311,5.9669,0.2047,256108049,294402745888.0
230,2020-06-01,'000001,上证指数,2915.4311,2917.1508,2871.9641,2871.9641,2852.3512,63.0799,2.2115,260196050,307416215148.0
231,2020-05-29,'000001,上证指数,2852.3512,2855.3756,2829.6271,2835.5840000000003,2846.2217,6.1295,0.2154,206792804,233798996643.0
232,2020-05-28,'000001,上证指数,2846.2217,2861.9241,2820.1455,2838.2072,2836.8036,9.4181,0.332,207546019,239234260636.0
233,2020-05-27,'000001,上证指数,2836.8036,2848.9965,2831.9281,2847.3198,2846.5473,-9.7437,-0.3423,198149343,227934395739.0
234,2020-05-26,'000001,上证指数,2846.5473,2848.3371,2825.901,2827.8967,2817.9697,28.5776,1.0141,174562369,207427833711.0
235,2020-05-25,'000001,上证指数,2817.9697,2821.4978,2802.4653,2816.241,2813.7654,4.2043,0.1494,172885557,202115352627.0
236,2020-05-22,'000001,上证指数,2813.7654,2863.0462,2808.0177,2863.0462,2867.9237,-54.1583,-1.8884,209063712,245229603698.0
237,2020-05-21,'000001,上证指数,2867.9237,2891.5177,2864.2073,2890.7213,2883.7378,-15.8141,-0.5484,203532038,250569937553.0
238,2020-05-20,'000001,上证指数,2883.7378,2896.4657,2876.1766,2896.4657,2898.5759999999996,-14.8382,-0.5119,210519985,269176553625.0
239,2020-05-19,'000001,上证指数,2898.5759999999996,2900.2187,2887.5768,2897.6867,2875.4176,23.1584,0.8054,197222405,256277803072.0
240,2020-05-18,'000001,上证指数,2875.4176,2889.9795,2862.2709,2872.5244,2868.4587,6.9589,0.2426,226022882,289089595543.0
241,2020-05-15,'000001,上证指数,2868.4587,2884.2199,2863.3698,2880.7067,2870.3422,-1.8835,-0.0656,188983592,246878191080.0
242,2020-05-14,'000001,上证指数,2870.3422,2887.0577,2869.1832,2887.0577,2898.0495,-27.7073,-0.9561,197776202,237336974703.0
243,2020-05-13,'000001,上证指数,2898.0495,2900.2587,2875.5354,2882.9552,2891.5564,6.4931,0.2246,185061310,223866906924.0
244,2020-05-12,'000001,上证指数,2891.5564,2897.9018,2871.23,2894.6171,2894.802,-3.2456,-0.1121,197082985,238476218839.0
245,2020-05-11,'000001,上证指数,2894.802,2914.2838,2884.3806,2901.5739,2895.3444,-0.5424,-0.0187,225120410,271930641512.0
246,2020-05-08,'000001,上证指数,2895.3444,2903.7967,2879.2034,2882.7078,2871.5232,23.8212,0.8296,226822075,276562716950.0
247,2020-05-07,'000001,上证指数,2871.5232,2882.0222,2864.5813,2876.4727,2878.1402,-6.617000000000001,-0.2299,226736957,268607485284.0
248,2020-05-06,'000001,上证指数,2878.1402,2879.2634,2830.6536,2831.6326,2860.0822,18.058,0.6314,249826616,303890031005.0
249,2020-04-30,'000001,上证指数,2860.0822,2865.59,2832.3843,2832.3843,2822.4424,37.6398,1.3336,242455278,277440934007.0
250,2020-04-29,'000001,上证指数,2822.4424,2831.7642,2800.7379,2801.383,2810.0243,12.4181,0.4419,202061807,222720221728.0
251,2020-04-28,'000001,上证指数,2810.0243,2821.745,2758.2459,2819.9914,2815.4947,-5.4704,-0.1943,253872745,270534752615.0
252,2020-04-27,'000001,上证指数,2815.4947,2832.6662,2802.9579,2812.2422,2808.5293,6.9654,0.248,210130981,225293706288.0
253,2020-04-24,'000001,上证指数,2808.5293,2834.9387,2802.4989,2834.9387,2838.4994,-29.9701,-1.0558,235185076,244122291477.0
254,2020-04-23,'000001,上证指数,2838.4994,2853.6357,2835.8961,2850.5104,2843.9804,-5.481,-0.1927,248779037,262662040532.0
255,2020-04-22,'000001,上证指数,2843.9804,2843.9804,2808.4819,2814.0661,2827.0133,16.9671,0.6002,217320000,232796777750.0
256,2020-04-21,'000001,上证指数,2827.0133,2842.2372,2808.0214,2842.2372,2852.5528,-25.5395,-0.8953,233235870,248688585736.0
257,2020-04-20,'000001,上证指数,2852.5528,2852.99,2833.2615,2840.4085,2838.4945,14.0583,0.4953,211847078,233759313193.0
258,2020-04-17,'000001,上证指数,2838.4945,2854.9599,2830.0217,2835.5581,2819.935,18.5595,0.6582,245736750,280025229140.0
259,2020-04-16,'000001,上证指数,2819.935,2823.3382,2796.8388,2798.4295,2811.1741,8.7609,0.3116,203003773,222432600866.0
260,2020-04-15,'000001,上证指数,2811.1741,2829.7503,2808.7039,2826.6618,2827.283,-16.1089,-0.5698,205621146,231631632235.0
261,2020-04-14,'000001,上证指数,2827.283,2827.2981,2789.4279,2794.801,2783.0476,44.2354,1.5895,202696569,223605697289.0
262,2020-04-13,'000001,上证指数,2783.0476,2792.8906,2774.0808,2784.5979,2796.6312,-13.5836,-0.4857,177124554,184120284140.0
263,2020-04-10,'000001,上证指数,2796.6312,2833.0148,2789.9756,2827.1873,2825.9036,-29.2724,-1.0359,233454768,246376307237.0
264,2020-04-09,'000001,上证指数,2825.9036,2832.395,2820.4326,2825.8393,2815.3686,10.535,0.3742,238184843,247392988029.0
265,2020-04-08,'000001,上证指数,2815.3686,2823.2139,2800.2963,2805.9166,2820.7634,-5.3948,-0.1913,243515305,253159668052.0
266,2020-04-07,'000001,上证指数,2820.7634,2823.2767,2801.8386,2806.9676,2763.9874,56.776,2.0541,270198186,286627794328.0
267,2020-04-03,'000001,上证指数,2763.9874,2780.5868,2754.0731,2773.5764,2780.6379,-16.6505,-0.5988,200837404,214062212038.0
268,2020-04-02,'000001,上证指数,2780.6379,2780.6379,2719.9043,2720.2284,2734.5215,46.1164,1.6865,217864600,233111575711.0
269,2020-04-01,'000001,上证指数,2734.5215,2773.3641,2731.0794,2743.5409,2750.2962,-15.7747,-0.5736,217253427,225624646572.0
270,2020-03-31,'000001,上证指数,2750.2962,2771.1683,2743.1154,2767.3072,2747.2138,3.0824,0.1122,218598674,224271061569.0
271,2020-03-30,'000001,上证指数,2747.2138,2759.0989,2723.0543,2739.7191,2772.2033,-24.9895,-0.9014,239706604,250687144233.0
272,2020-03-27,'000001,上证指数,2772.2033,2805.5479,2771.7563,2792.9843,2764.9109,7.2924,0.2637,240764066,253630725892.0
273,2020-03-26,'000001,上证指数,2764.9109,2788.5038,2753.4282,2761.8961,2781.5913,-16.6804,-0.5997,234084022,248279785001.0
274,2020-03-25,'000001,上证指数,2781.5913,2788.6354,2757.8016,2775.3032,2722.4381,59.1532,2.1728,273144466,293191204399.0
275,2020-03-24,'000001,上证指数,2722.4381,2723.4066,2667.1333,2703.0193,2660.1674,62.2707,2.3409,257021930,278999306643.0
276,2020-03-23,'000001,上证指数,2660.1674,2703.3295,2656.5008,2677.591,2745.6182,-85.4508,-3.1123,249820250,268423241974.0
277,2020-03-20,'000001,上证指数,2745.6182,2751.8964,2702.4933,2727.0186,2702.1296,43.4886,1.6094,252019507,281583369664.0
278,2020-03-19,'000001,上证指数,2702.1296,2736.82,2646.8048,2719.4063,2728.7563,-26.6267,-0.9758,302302747,330518008490.0
279,2020-03-18,'000001,上证指数,2728.7563,2815.8737,2728.7563,2792.3221,2779.6407,-50.8844,-1.8306,291159852,318611391559.0
280,2020-03-17,'000001,上证指数,2779.6407,2826.9068,2715.2213,2796.284,2789.2537,-9.613,-0.3446,306149677,323012822799.0
281,2020-03-16,'000001,上证指数,2789.2537,2898.0349,2784.6616,2897.3009,2887.4265,-98.1728,-3.4,351878665,375627000794.0
282,2020-03-13,'000001,上证指数,2887.4265,2910.8812,2799.9841,2804.2322,2923.4856,-36.0591,-1.2334,366450436,393019665228.0
283,2020-03-12,'000001,上证指数,2923.4856,2944.4651,2906.2838,2936.0163,2968.5174,-45.0318,-1.517,307778457,328209202378.0
284,2020-03-11,'000001,上证指数,2968.5174,3010.0286,2968.5174,3001.7616,2996.7618,-28.2444,-0.9425,352470970,378766618968.0
285,2020-03-10,'000001,上证指数,2996.7618,3000.2963,2904.7989,2918.9347,2943.2907,53.4711,1.8167,393296648,425017184791.0
286,2020-03-09,'000001,上证指数,2943.2907,2989.2051,2940.7138,2987.1805,3034.5113,-91.2206,-3.0061,414560736,438143854610.0
287,2020-03-06,'000001,上证指数,3034.5113,3052.4439,3029.4632,3039.9395,3071.6771,-37.1658,-1.21,362061533,377388542662.0
288,2020-03-05,'000001,上证指数,3071.6771,3074.2571,3022.9262,3036.1545,3011.6657,60.0114,1.9926,445425806,482770471394.0
289,2020-03-04,'000001,上证指数,3011.6657,3012.0035,2974.3583,2981.8059999999996,2992.8968,18.7689,0.6271,353338278,389893917455.0
290,2020-03-03,'000001,上证指数,2992.8968,3026.842,2976.623,3006.8888,2970.9312,21.9656,0.7394,410108047,447053681544.0
291,2020-03-02,'000001,上证指数,2970.9312,2982.5068,2899.31,2899.31,2880.3038,90.6274,3.1465,367333369,397244201180.0
292,2020-02-28,'000001,上证指数,2880.3038,2948.1261,2878.5443,2924.6407,2991.3288,-111.025,-3.7116,401216914,432657775045.0
293,2020-02-27,'000001,上证指数,2991.3288,3009.4575,2980.4774,2992.4919,2987.9287,3.4001,0.1138,350523658,395955641514.0
294,2020-02-26,'000001,上证指数,2987.9287,3028.7788,2974.9423,2978.4195,3013.0501,-25.1214,-0.8338,469049552,495341447274.0
295,2020-02-25,'000001,上证指数,3013.0501,3016.9458,2943.7168,2982.0696,3031.2333,-18.1832,-0.5999,441622762,513128644551.0
296,2020-02-24,'000001,上证指数,3031.2333,3042.1821,3007.3557,3027.8925,3039.6692,-8.4359,-0.2775,370430044,451601363084.0
297,2020-02-21,'000001,上证指数,3039.6692,3058.8979999999997,3020.1409999999996,3022.2455,3030.1542,9.515,0.314,364557276,445062076684.0
298,2020-02-20,'000001,上证指数,3030.1542,3031.3706,2968.4451,2981.8802,2975.4019,54.7523,1.8402,345732881,413761364103.0
299,2020-02-19,'000001,上证指数,2975.4019,2998.2718,2971.8219,2979.5223,2984.9716,-9.5697,-0.3206,315141151,381331160420.0
300,2020-02-18,'000001,上证指数,2984.9716,2990.6003,2960.7751,2981.4097,2983.6224,1.3492,0.0452,311665913,374998562648.0
301,2020-02-17,'000001,上证指数,2983.6224,2983.6371,2924.9913,2924.9913,2917.0077,66.6147,2.2837,313198007,367014340129.0
302,2020-02-14,'000001,上证指数,2917.0077,2926.9427,2899.5739,2899.8659,2906.0735,10.9342,0.3763,250650627,308080368726.0
303,2020-02-13,'000001,上证指数,2906.0735,2935.406,2901.2425,2927.1443,2926.8991,-20.8256,-0.7115,274804844,334526327364.0
304,2020-02-12,'000001,上证指数,2926.8991,2926.8991,2892.4240000000004,2895.5561,2901.6744,25.2247,0.8693,248733429,297534420493.0
305,2020-02-11,'000001,上证指数,2901.6744,2913.8159,2882.2428,2894.5414,2890.4878,11.1866,0.387,269168335,302956847206.0
306,2020-02-10,'000001,上证指数,2890.4878,2891.8479,2851.0503,2860.4990000000003,2875.9636,14.5242,0.505,294929784,341520398251.0
307,2020-02-07,'000001,上证指数,2875.9636,2875.9636,2838.7702,2858.9324,2866.5097,9.4539,0.3298,309479642,362384162464.0
308,2020-02-06,'000001,上证指数,2866.5097,2876.5878,2807.6090000000004,2826.8851,2818.0878,48.4219,1.7183,316392142,358582589711.0
309,2020-02-05,'000001,上证指数,2818.0878,2842.7426,2778.8641,2792.3713,2783.2875,34.8003,1.2503,309761823,349184114813.0
310,2020-02-04,'000001,上证指数,2783.2875,2786.1642,2685.2693,2685.2693,2746.6056,36.6819,1.3355,364046200,374068466756.0
311,2020-02-03,'000001,上证指数,2746.6056,2766.5773,2716.6978,2716.6978,2976.5281,-229.9225,-7.7245,215912103,257019597412.0
312,2020-01-23,'000001,上证指数,2976.5281,3045.0406,2955.3459999999995,3037.9524,3060.7545,-84.2264,-2.7518,272763234,327490360408.0
313,2020-01-22,'000001,上证指数,3060.7545,3069.2527,3006.2677,3038.4868,3052.1419,8.6126,0.2822,223852865,278456923975.0
314,2020-01-21,'000001,上证指数,3052.1419,3085.7895,3051.2301,3085.7895,3095.7873,-43.6454,-1.4098,234830739,286268098210.0
315,2020-01-20,'000001,上证指数,3095.7873,3096.3105,3070.4801,3082.1134,3075.4955,20.2918,0.6598,210493341,271122455433.0
316,2020-01-17,'000001,上证指数,3075.4955,3091.9516,3067.2525,3081.4641,3074.0814,1.4141,0.046,190304299,242273045255.0
317,2020-01-16,'000001,上证指数,3074.0814,3096.3717,3070.884,3095.7342,3090.0379,-15.9565,-0.5164,203375475,236843360101.0
318,2020-01-15,'000001,上证指数,3090.0379,3107.9426,3082.0425,3103.1749,3106.8204,-16.7825,-0.5402,202313023,232913446656.0
319,2020-01-14,'000001,上证指数,3106.8204,3127.1692,3105.6049,3120.6669,3115.5696,-8.7492,-0.2808,229973769,271542441387.0
320,2020-01-13,'000001,上证指数,3115.5696,3115.5696,3075.3837,3091.493,3092.2907,23.2789,0.7528,210621004,258524058005.0
321,2020-01-10,'000001,上证指数,3092.2907,3105.2248,3081.3961,3102.2938,3094.8819,-2.5912,-0.0837,210442462,241555668061.0
322,2020-01-09,'000001,上证指数,3094.8819,3097.3291,3080.1313,3082.6398,3066.8925,27.9894,0.9126,243435649,271716020902.0
323,2020-01-08,'000001,上证指数,3066.8925,3094.2389,3059.1313,3094.2389,3104.8015,-37.909,-1.2209999999999999,297872553,306517394459.0
324,2020-01-07,'000001,上证指数,3104.8015,3105.4507,3084.329,3085.4882,3083.4083,21.3932,0.6938,276583111,288159227657.0
325,2020-01-06,'000001,上证指数,3083.4083,3107.2032,3065.3088,3070.9088,3083.7858,-0.3775,-0.0122,312575842,331182549906.0
326,2020-01-03,'000001,上证指数,3083.7858,3093.8192,3074.5178,3089.022,3085.1976,-1.4118,-0.0458,261496667,289991708382.0
327,2020-01-02,'000001,上证指数,3085.1976,3098.1001,3066.3357,3066.3357,3050.1240000000003,35.0736,1.1499,292470208,327197122606.0
328,2019-12-31,'000001,上证指数,3050.1240000000003,3051.677,3030.5122,3036.3858,3040.0239,10.1001,0.3322,217429022,226763991350.0
329,2019-12-30,'000001,上证指数,3040.0239,3041.3969,2983.3436,2998.1689,3005.0355,34.9884,1.1643,248066530,267382994368.0
330,2019-12-27,'000001,上证指数,3005.0355,3036.1127,3003.6309,3006.8517,3007.3546,-2.3191,-0.0771,247102779,258118739395.0
331,2019-12-26,'000001,上证指数,3007.3546,3007.3546,2980.3966,2981.2485,2981.8805,25.4741,0.8543,182440426,195586079127.0
332,2019-12-25,'000001,上证指数,2981.8805,2988.2924,2970.6572,2980.4276,2982.6806,-0.8001,-0.0268,175654028,189608562668.0
333,2019-12-24,'000001,上证指数,2982.6806,2983.8194,2960.6839,2965.8258,2962.7513,19.9293,0.6727,163030250,167366667288.0
334,2019-12-23,'000001,上证指数,2962.7513,3009.3379999999997,2960.435,2999.0357,3004.9376,-42.1863,-1.4039,205716617,218484273073.0
335,2019-12-20,'000001,上证指数,3004.9376,3027.4835,3002.2601,3019.6395,3017.0658,-12.1282,-0.402,215075755,223305036014.0
336,2019-12-19,'000001,上证指数,3017.0658,3021.4176,3007.992,3017.153,3017.0444,0.0214,0.0007,208624264,220688292362.0
337,2019-12-18,'000001,上证指数,3017.0444,3033.2337,3011.7207,3021.4657,3022.4219,-5.3775,-0.1779,244089691,259173631752.0
338,2019-12-17,'000001,上证指数,3022.4219,3039.3834,2982.4956,2985.2619,2984.3925,38.0294,1.2743,293032254,302090897471.0
339,2019-12-16,'000001,上证指数,2984.3925,2984.6414,2958.7064,2970.9694,2967.6764,16.7161,0.5633,211862119,237666763217.0
340,2019-12-13,'000001,上证指数,2967.6764,2969.9809,2935.849,2937.7763,2915.6983,51.9781,1.7827,211978585,234036541443.0
341,2019-12-12,'000001,上证指数,2915.6983,2926.3416,2913.4755,2926.3416,2924.4173,-8.719,-0.2981,151760804,166044163439.0
342,2019-12-11,'000001,上证指数,2924.4173,2928.2564,2915.0008,2922.6020000000003,2917.3157,7.1016,0.2434,165541087,175716091739.0
343,2019-12-10,'000001,上证指数,2917.3157,2919.2011,2902.7896,2908.9439,2914.4775,2.8382,0.0974,170123998,180617291474.0
344,2019-12-09,'000001,上证指数,2914.4775,2919.5888,2905.2503,2914.4576,2912.0136,2.4639,0.0846,160796527,174546478214.0
345,2019-12-06,'000001,上证指数,2912.0136,2912.0136,2894.7513,2902.278,2899.4685,12.5451,0.4327,134128878,149507333321.0
346,2019-12-05,'000001,上证指数,2899.4685,2902.002,2885.0798,2886.5164,2878.1157,21.3528,0.7419,143163096,159736592279.0
347,2019-12-04,'000001,上证指数,2878.1157,2882.4981,2869.4219,2876.9079,2884.6988,-6.5831,-0.2282,125543653,135879221486.0
348,2019-12-03,'000001,上证指数,2884.6988,2884.8559,2857.3204,2869.8822,2875.8072,8.8916,0.3092,123778742,135278611915.0
349,2019-12-02,'000001,上证指数,2875.8072,2888.8897,2870.2424,2874.4484,2871.9813,3.8259,0.1332,128755806,139351761452.0
350,2019-11-29,'000001,上证指数,2871.9813,2892.3882,2858.5808,2885.9744,2889.6934,-17.7121,-0.6129,122612968,140371316362.0
351,2019-11-28,'000001,上证指数,2889.6934,2909.8398,2883.4339,2902.3644,2903.1947,-13.5013,-0.465,119522468,122616545191.0
352,2019-11-27,'000001,上证指数,2903.1947,2914.4865,2893.4175,2905.3959,2907.0602,-3.8655,-0.133,133862205,137449697226.0
